Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
1954058;1000009829701818919;63851478116528;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954078;1000009829803104715;63851478116528;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954098;1000009829903558580;63851478116528;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954118;1000009830002973511;63851478116528;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954138;1000009830103026157;63851478116528;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954158;1000009830203066576;63851478116674;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954178;1000009830302797633;63851478116674;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954198;1000009830402807218;63851478116777;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954218;1000009830502863912;63851478117012;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954238;1000009830602680205;63851478117012;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954258;1000009830702655693;63851478117201;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954278;1000009830802725531;63851478117201;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954298;1000009830902784463;63851478117413;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954318;1000009831002752532;63851478117413;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954338;1000009831102747545;63851478117627;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954358;1000009831202816699;63851478117627;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954378;1000009831302812053;63851478117835;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954398;1000009831402810097;63851478117835;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954418;1000009831502880173;63851478118045;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954438;1000009831602948314;63851478118045;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954458;1000009831702948323;63851478118258;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954478;1000009831802951008;63851478118258;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954498;1000009831903020053;63851478118471;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954518;1000009832003019827;63851478118471;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954538;1000009832103029593;63851478118471;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954558;1000009832203042126;63851478118826;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954578;1000009832303114977;63851478118826;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954598;1000009832403119842;63851478118826;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954618;1000009832503204156;63851478118895;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954638;1000009832603284118;63851478118995;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954658;1000009832703349595;63851478119092;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954678;1000009832803352219;63851478119171;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954698;1000009832903368655;63851478119272;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954718;1000009833003448046;63851478119374;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954738;1000009833103451098;63851478119475;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954758;1000009833203461306;63851478119574;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954778;1000009833303480916;63851478119674;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954798;1000009833403562034;63851478119773;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954818;1000009833503570407;63851478119875;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954838;1000009833603583083;63851478119980;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954858;1000009833703669466;63851478120074;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954878;1000009833803683115;63851478120174;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954898;1000009833903698477;63851478120277;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954918;1000009834003715158;63851478120374;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954938;1000009834103800045;63851478120478;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954958;1000009834203817639;63851478120574;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954978;1000009834303836244;63851478120677;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1954998;1000009834403919658;63851478120776;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955018;1000009834503932200;63851478120877;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955038;1000009834603955005;63851478120977;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955058;1000009834703980203;63851478121078;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955078;1000009834804064506;63851478121178;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955098;1000009834904081621;63851478121278;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955118;1000009835004108636;63851478121378;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955138;1000009835104136053;63851478121477;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955158;1000009835204219950;63851478121578;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955178;1000009835304237655;63851478121678;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955198;1000009835404266916;63851478121780;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955218;1000009835504359211;63851478121881;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955238;1000009835604374444;63851478121975;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955258;1000009835704394555;63851478122076;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955278;1000009835804424474;63851478122181;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955298;1000009835904515321;63851478122276;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955318;1000009836004533798;63851478122376;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.015, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955338;1000009836104556359;63851478122477;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955358;1000009836204583243;63851478122575;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955378;1000009836304610555;63851478122680;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955398;1000009836404638381;63851478122777;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955418;1000009836504666545;63851478122875;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955438;1000009836604759899;63851478122975;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955458;1000009836704787583;63851478123079;(-0.497, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955478;1000009836804816075;63851478123178;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955498;1000009836904841873;63851478123278;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955518;1000009837004866674;63851478123379;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955538;1000009837104901862;63851478123478;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955558;1000009837204938567;63851478123577;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955578;1000009837305032004;63851478123678;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955598;1000009837405054983;63851478123778;(-0.498, 0.827, 0.228);(-0.014, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1955618;1000009837505089233;63851478123879;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
